city;state_id;state_name;county_name;lat;lng
McClure;IL;Illinois;Alexander;37,3146;-89,4335
Wallaceton;PA;Pennsylvania;Clearfield;40,9617;-78,2905
Elrod;NC;North Carolina;Robeson;34,6072;-79,2307
Ewing;KY;Kentucky;Fleming;38,4278;-83,8619
Drake;ND;North Dakota;McHenry;47,9226;-100,3745
Hebron;TX;Texas;Denton;33,0337;-96,8759
White Oak;OK;Oklahoma;Craig;36,6098;-95,2762
Bear Lake;MI;Michigan;Kalkaska;44,7182;-84,9486
Kinderhook;IL;Illinois;Pike;39,7037;-91,1526
Scranton;AR;Arkansas;Logan;35,3606;-93,5394
Suissevale;NH;New Hampshire;Carroll;43,7234;-71,3623
Flint Hill;VA;Virginia;Rappahannock;38,7666;-78,1028
Lake George;MN;Minnesota;Hubbard;47,1895;-94,9822
Dougherty;OK;Oklahoma;Murray;34,4005;-97,0514
Leonard;ND;North Dakota;Cass;46,6523;-97,2499
Kingsbury;IN;Indiana;LaPorte;41,5302;-86,6972
West Point;IL;Illinois;Hancock;40,2556;-91,1836
Wildwood;GA;Georgia;Dade;34,9706;-85,4078
Canal Point;FL;Florida;Palm Beach;26,8626;-80,6222
Butteville;OR;Oregon;Marion;45,2562;-122,8357
Ruby;SC;South Carolina;Chesterfield;34,7462;-80,1799
Savage;MT;Montana;Richland;47,4536;-104,3414
Avant;OK;Oklahoma;Osage;36,4888;-96,045
Chesterfield;IL;Illinois;Macoupin;39,2566;-90,0668
Pattonsburg;MO;Missouri;Daviess;40,0715;-94,106
Oliver;GA;Georgia;Screven;32,5215;-81,533
Pleasant Dale;NE;Nebraska;Seward;40,791;-96,9329
Holcombe;WI;Wisconsin;Chippewa;45,2261;-91,1217
Cedar Grove;IN;Indiana;Franklin;39,356;-84,9372
Golf;FL;Florida;Palm Beach;26,5043;-80,1091
Phoenicia;NY;New York;Ulster;42,079;-74,3089
Watha;NC;North Carolina;Pender;34,651;-77,9576
Grand Isle;ME;Maine;Aroostook;47,3065;-68,1552
Grainfield;KS;Kansas;Gove;39,1143;-100,4684
Valle Crucis;NC;North Carolina;Watauga;36,2076;-81,7861
Waterford;VA;Virginia;Loudoun;39,1859;-77,6109
Windsor;SC;South Carolina;Aiken;33,4809;-81,5137
Radisson;WI;Wisconsin;Sawyer;45,7678;-91,218
Redford;NY;New York;Clinton;44,6063;-73,8114
Risco;MO;Missouri;New Madrid;36,5513;-89,8186
Double Spring;NV;Nevada;Douglas;38,7788;-119,6154
Harrison;ID;Idaho;Kootenai;47,4675;-116,8034
Chewton;PA;Pennsylvania;Lawrence;40,8946;-80,3208
Vibbard;MO;Missouri;Ray;39,3854;-94,1455
South Milford;IN;Indiana;LaGrange;41,5326;-85,2722
Pine Lakes Addition;SD;South Dakota;Minnehaha;43,551;-96,6355
Christoval;TX;Texas;Tom Green;31,1976;-100,4933
Medon;TN;Tennessee;Madison;35,4556;-88,8636
Trowbridge;CA;California;Sutter;38,9264;-121,5149
Edwardsville;AL;Alabama;Cleburne;33,8409;-85,4523
Hanlontown;IA;Iowa;Worth;43,2809;-93,3789
Fancy Gap;VA;Virginia;Carroll;36,6771;-80,6997
Sylvania;PA;Pennsylvania;Bradford;41,8029;-76,8607
Afton;VA;Virginia;Nelson;38,0266;-78,8357
Axis;AL;Alabama;Mobile;30,9309;-88,018
Anchor;IL;Illinois;McLean;40,5681;-88,5385
Pomona;MO;Missouri;Howell;36,8671;-91,9134
Modest Town;VA;Virginia;Accomack;37,8169;-75,5611
Westport;KY;Kentucky;Oldham;38,4875;-85,4753
Glezen;IN;Indiana;Pike;38,4164;-87,3011
Maalaea;HI;Hawaii;Maui;20,8047;-156,4898
Canadian;OK;Oklahoma;Pittsburg;35,174;-95,6494
Hills and Dales;OH;Ohio;Stark;40,8292;-81,4439
Rocky;OK;Oklahoma;Washita;35,1562;-99,0597
Batavia;WI;Wisconsin;Sheboygan;43,5934;-88,048
Franklin;AR;Arkansas;Izard;36,1727;-91,7697
Kirkpatrick;OR;Oregon;Umatilla;45,6796;-118,6499
Richview;IL;Illinois;Washington;38,3758;-89,1803
Alma;CO;Colorado;Park;39,286;-106,0672
Currie;MN;Minnesota;Murray;44,0704;-95,6668
Medina;ND;North Dakota;Stutsman;46,8938;-99,2999
Anthoston;KY;Kentucky;Henderson;37,7553;-87,5327
Dutchtown;MO;Missouri;Cape Girardeau;37,2598;-89,6466
Lewisburg;LA;Louisiana;St. Tammany;30,3659;-90,1052
Graball;TN;Tennessee;Sumner;36,4838;-86,4396
Waterloo;OR;Oregon;Linn;44,4947;-122,8242
Cree Lake;IN;Indiana;Noble;41,5073;-85,2748
Bluewater;NM;New Mexico;McKinley;35,3243;-108,206
Golden Valley;ND;North Dakota;Mercer;47,2901;-102,0652
Swanville;MN;Minnesota;Morrison;45,9162;-94,6388
Glendo;WY;Wyoming;Platte;42,5049;-105,025
Union Center;WI;Wisconsin;Juneau;43,6826;-90,2634
McMullin;VA;Virginia;Smyth;36,8179;-81,5775
Cazenovia;WI;Wisconsin;Richland;43,5237;-90,1991
Jerico Springs;MO;Missouri;Cedar;37,6194;-94,0114
Aspen Springs;CA;California;Mono;37,55;-118,7086
Kensett;IA;Iowa;Worth;43,3534;-93,2108
Vergas;MN;Minnesota;Otter Tail;46,6547;-95,8029
Blevins;AR;Arkansas;Hempstead;33,8716;-93,5778
Lebanon;OK;Oklahoma;Marshall;33,9737;-96,9177
La Ward;TX;Texas;Jackson;28,8465;-96,4649
Toxey;AL;Alabama;Choctaw;31,9109;-88,3092
Wilmont;MN;Minnesota;Nobles;43,765;-95,8269
Leesville;OH;Ohio;Carroll;40,4519;-81,2095
Somerset;IN;Indiana;Wabash;40,6694;-85,8315
Harcourt;IA;Iowa;Webster;42,2606;-94,1745
Goodell;IA;Iowa;Hancock;42,9238;-93,6141
Clearwater;NE;Nebraska;Antelope;42,1707;-98,1897
Uehling;NE;Nebraska;Dodge;41,7348;-96,5058
Hardtner;KS;Kansas;Barber;37,0144;-98,6492
Tangier;VA;Virginia;Accomack;37,8235;-75,9934
Totah Vista;NM;New Mexico;San Juan;36,7113;-108,2035
Milton Center;OH;Ohio;Wood;41,3008;-83,8295
Lyon Mountain;NY;New York;Clinton;44,7253;-73,8831
Gladstone;ND;North Dakota;Stark;46,8595;-102,5701
La Yuca;PR;Puerto Rico;Ponce;18,0727;-66,6077
Marengo;OH;Ohio;Morrow;40,4008;-82,811
Omena;MI;Michigan;Leelanau;45,0599;-85,5956
Oktaha;OK;Oklahoma;Muskogee;35,5775;-95,4779
Hazleton;IN;Indiana;Gibson;38,4893;-87,5406
Darbyville;OH;Ohio;Pickaway;39,6957;-83,1139
Ridgeway;SC;South Carolina;Fairfield;34,3066;-80,9601
Aquilla;OH;Ohio;Geauga;41,5465;-81,173
Sunshine;CO;Colorado;Boulder;40,0636;-105,3695
Westpoint;TN;Tennessee;Lawrence;35,1349;-87,5377
Mitchellville;AR;Arkansas;Desha;33,9051;-91,4984
Tedrow;OH;Ohio;Fulton;41,6029;-84,2043
Belfry;MT;Montana;Carbon;45,1375;-108,9985
Navajo Dam;NM;New Mexico;San Juan;36,8339;-107,646
Fort Apache;AZ;Arizona;Navajo;33,7907;-109,9873
Moro;AR;Arkansas;Lee;34,792;-90,988
Cornwall Bridge;CT;Connecticut;Northwest Hills;41,8054;-73,3852
Yogaville;VA;Virginia;Buckingham;37,6688;-78,6917
Jeff;KY;Kentucky;Perry;37,2094;-83,1394
Roots;PA;Pennsylvania;Blair;40,6136;-78,3652
Monroe;SD;South Dakota;Turner;43,4865;-97,2166
Goldsmith;IN;Indiana;Tipton;40,2895;-86,1492
Bear Valley;CA;California;Mariposa;37,5697;-120,1199
Mount Hope;WI;Wisconsin;Grant;42,9697;-90,8596
Barryville;NY;New York;Sullivan;41,4802;-74,9174
Hanalei;HI;Hawaii;Kauai;22,2041;-159,4977
Dendron;VA;Virginia;Surry;37,0364;-76,9241
Middleberg;OK;Oklahoma;Grady;35,1067;-97,7341
Union;NE;Nebraska;Cass;40,8144;-95,9215
Hinkletown;PA;Pennsylvania;Lancaster;40,1467;-76,1202
North Bay;WI;Wisconsin;Racine;42,7644;-87,7812
Fingerville;SC;South Carolina;Spartanburg;35,1351;-82,0002
Reynoldsville;WV;West Virginia;Harrison;39,2916;-80,4412
Sobieski;WI;Wisconsin;Oconto;44,7227;-88,0659
Heath;AL;Alabama;Covington;31,3579;-86,4673
Raleigh;IL;Illinois;Saline;37,8262;-88,5304
Salisbury Center;NY;New York;Herkimer;43,1423;-74,7828
Campbellton;FL;Florida;Jackson;30,9505;-85,4025
Green Bluff;WA;Washington;Spokane;47,8184;-117,2748
Somerville;IN;Indiana;Gibson;38,2786;-87,377
Camp Dennison;OH;Ohio;Hamilton;39,1933;-84,2899
Linn Grove;IN;Indiana;Adams;40,645;-85,033
Labish Village;OR;Oregon;Marion;45,0191;-122,9736
Evergreen;LA;Louisiana;Avoyelles;30,9527;-92,1052
Lydia;SC;South Carolina;Darlington;34,2866;-80,1185
Coffeeville;AL;Alabama;Clarke;31,7666;-88,0861
Bushton;KS;Kansas;Rice;38,5124;-98,3959
Uniopolis;OH;Ohio;Auglaize;40,6024;-84,0858
Alcalde;NM;New Mexico;Rio Arriba;36,0854;-106,0575
Lima;MT;Montana;Beaverhead;44,6384;-112,5917
Taylor Ridge;IL;Illinois;Rock Island;41,3892;-90,6705
Deferiet;NY;New York;Jefferson;44,0344;-75,6793
Kipton;OH;Ohio;Lorain;41,2665;-82,304
Doland;SD;South Dakota;Spink;44,8944;-98,0997
Hartleton;PA;Pennsylvania;Union;40,9002;-77,1564
Magnolia;DE;Delaware;Kent;39,0714;-75,476
Westcreek;CO;Colorado;Douglas;39,1499;-105,1626
Shamrock Lakes;IN;Indiana;Blackford;40,4117;-85,4262
Hiddenite;NC;North Carolina;Alexander;35,9053;-81,086
Black Sands;HI;Hawaii;Hawaii;19,4136;-154,9588
Burlington;WY;Wyoming;Big Horn;44,4471;-108,432
Bowersville;OH;Ohio;Greene;39,5808;-83,7234
Mount Hermon;NJ;New Jersey;Warren;40,9227;-74,9961
Riggins;ID;Idaho;Idaho;45,4203;-116,3179
Hortense;GA;Georgia;Brantley;31,3327;-81,9517
Woodlawn;AR;Arkansas;Cleveland;33,9668;-92,0452
Proctor;OK;Oklahoma;Adair;35,9823;-94,7481
Butterfield;TX;Texas;El Paso;31,8426;-106,0822
Drasco;AR;Arkansas;Cleburne;35,6338;-91,9418
Cornish;UT;Utah;Cache;41,9717;-111,9565
Floydale;SC;South Carolina;Dillon;34,321;-79,3371
New Effington;SD;South Dakota;Roberts;45,8558;-96,9174
Butler;OK;Oklahoma;Custer;35,6365;-99,1861
Pemberton;MN;Minnesota;Blue Earth;44,0085;-93,7837
Clearview Acres;WY;Wyoming;Sweetwater;41,5842;-109,2801
Lake Ka-Ho;IL;Illinois;Macoupin;39,0998;-89,7463
Cotton City;NM;New Mexico;Hidalgo;32,1104;-108,8801
Bowers;PA;Pennsylvania;Berks;40,4849;-75,7423
Marble;CO;Colorado;Gunnison;39,0716;-107,1909
Middletown;IL;Illinois;Logan;40,0994;-89,5903
Sterling;OH;Ohio;Wayne;40,9663;-81,844
Newtown;PA;Pennsylvania;Schuylkill;40,6529;-76,3461
Benjamin;TX;Texas;Knox;33,5836;-99,7929
Genesee;PA;Pennsylvania;Potter;41,9914;-77,8656
Candlewood Lake Club;CT;Connecticut;Western Connecticut;41,4939;-73,4373
Arlington;KY;Kentucky;Carlisle;36,7904;-89,0132
Malden;IN;Indiana;Porter;41,3762;-87,027
Pounding Mill;VA;Virginia;Tazewell;37,079;-81,7106
Murdock;NE;Nebraska;Cass;40,9261;-96,2809
Centerville;MO;Missouri;Reynolds;37,4367;-90,9601
Santee;NE;Nebraska;Knox;42,8386;-97,8495
Eland;WI;Wisconsin;Shawano;44,867;-89,209
Egan;SD;South Dakota;Moody;44,0004;-96,6485
Lyman;UT;Utah;Wayne;38,3966;-111,5893
Morris Chapel;TN;Tennessee;Hardin;35,3139;-88,3558
Justice;WV;West Virginia;Mingo;37,5993;-81,8381
French Camp;MS;Mississippi;Choctaw;33,2931;-89,3993
Worthington Springs;FL;Florida;Union;29,933;-82,4149
Almyra;AR;Arkansas;Arkansas;34,4057;-91,4108
Caledonia;MO;Missouri;Washington;37,7649;-90,7722
Anton Chico;NM;New Mexico;Guadalupe;35,1948;-105,1439
Eschbach;WA;Washington;Yakima;46,667;-120,6337
Lower Elochoman;WA;Washington;Wahkiakum;46,2184;-123,3697
Cumbola;PA;Pennsylvania;Schuylkill;40,7139;-76,1433
Steamboat Rock;IA;Iowa;Hardin;42,4081;-93,0662
Centerton;IN;Indiana;Morgan;39,515;-86,395
Lake Ann;MI;Michigan;Benzie;44,7251;-85,8451
Kennedy;NY;New York;Chautauqua;42,159;-79,0982
Oriska;ND;North Dakota;Barnes;46,9313;-97,7908
Cairo;MO;Missouri;Randolph;39,5112;-92,4411
Uniondale;IN;Indiana;Wells;40,8299;-85,2415
Danbury;NC;North Carolina;Stokes;36,4111;-80,212
Stuckey;SC;South Carolina;Williamsburg;33,7321;-79,5132
Bolckow;MO;Missouri;Andrew;40,1151;-94,8212
Lutsen;MN;Minnesota;Cook;47,6715;-90,6885
Damascus;OH;Ohio;Mahoning;40,9042;-80,9523
Midway;TX;Texas;Madison;31,0252;-95,7539
Lansford;ND;North Dakota;Bottineau;48,627;-101,376
Lower Kalskag;AK;Alaska;Bethel;61,5163;-160,3556
Forest Hill Village;MT;Montana;Flathead;48,1208;-114,2618
Bellechester;MN;Minnesota;Goodhue;44,371;-92,5113
Southview;PA;Pennsylvania;Washington;40,332;-80,2561
Garner;AR;Arkansas;White;35,1421;-91,7805
Mentor;KY;Kentucky;Campbell;38,89;-84,2481
Belleview;KY;Kentucky;Boone;38,9793;-84,8249
Burr Oak;IA;Iowa;Winneshiek;43,458;-91,8619
Manchester;CA;California;Mendocino;38,9744;-123,6909
Collinston;LA;Louisiana;Morehouse;32,6893;-91,8718
Garten;WV;West Virginia;Fayette;38,0335;-81,075
Fordyce;NE;Nebraska;Cedar;42,6983;-97,3628
Tiro;OH;Ohio;Crawford;40,9062;-82,769
Quasset Lake;CT;Connecticut;Northeastern Connecticut;41,9226;-71,984
Wyatt;MO;Missouri;Mississippi;36,9371;-89,1911
Grafton;IA;Iowa;Worth;43,3307;-93,0687
Delta;AL;Alabama;Clay;33,447;-85,6746
Aniwa;WI;Wisconsin;Shawano;45,0117;-89,2089
Nauvoo;AL;Alabama;Walker;33,9874;-87,4875
Palmer;IL;Illinois;Christian;39,4587;-89,4079
Wynnedale;IN;Indiana;Marion;39,8325;-86,2002
Ogema;MN;Minnesota;Becker;47,1016;-95,9225
Sierraville;CA;California;Sierra;39,575;-120,3637
Paris;MS;Mississippi;Lafayette;34,1749;-89,4519
Allentown;GA;Georgia;Wilkinson;32,5855;-83,2273
Saxis;VA;Virginia;Accomack;37,926;-75,7224
Maharishi Vedic City;IA;Iowa;Jefferson;41,0545;-92,0146
Wenona;GA;Georgia;Crisp;31,9061;-83,7552
Blackwell;TX;Texas;Nolan;32,0851;-100,3194
Alderson;OK;Oklahoma;Pittsburg;34,9006;-95,6896
Parkersburg;IL;Illinois;Richland;38,5891;-88,0568
Washingtonville;PA;Pennsylvania;Montour;41,0523;-76,675
Womelsdorf;WV;West Virginia;Randolph;38,898;-79,9637
Walesboro;IN;Indiana;Bartholomew;39,1453;-85,9144
Moore Station;TX;Texas;Henderson;32,1905;-95,5704
Dwight;NE;Nebraska;Butler;41,0827;-97,0191
Mercersville;MD;Maryland;Washington;39,4968;-77,7672
Springville;PA;Pennsylvania;Susquehanna;41,6974;-75,9226
Middletown;MO;Missouri;Montgomery;39,1286;-91,4139
Oakvale;WV;West Virginia;Mercer;37,3323;-80,9704
Upper Kalskag;AK;Alaska;Bethel;61,5416;-160,3337
Dent;MN;Minnesota;Otter Tail;46,553;-95,7189
Artois;CA;California;Glenn;39,6331;-122,1898
Western;NE;Nebraska;Saline;40,3931;-97,1984
Fredonia;IA;Iowa;Louisa;41,2844;-91,3392
Gotebo;OK;Oklahoma;Kiowa;35,0712;-98,8743
Kanorado;KS;Kansas;Sherman;39,3366;-102,0373
Neck City;MO;Missouri;Jasper;37,2549;-94,4449
Wind Ridge;PA;Pennsylvania;Greene;39,9111;-80,4322
Blue Springs;NE;Nebraska;Gage;40,1375;-96,6631
Rayville;MO;Missouri;Ray;39,3463;-94,0651
South Shore;SD;South Dakota;Codington;45,1016;-96,93
Sikes;LA;Louisiana;Winn;32,079;-92,4863
Chesterville;OH;Ohio;Morrow;40,4777;-82,6818
Kalihiwai;HI;Hawaii;Kauai;22,2165;-159,4405
Hancock;IA;Iowa;Pottawattamie;41,3924;-95,3636
Kenny Lake;AK;Alaska;Copper River;61,6644;-144,8662
Los Alvarez;TX;Texas;Starr;26,3859;-98,899
Crystal Beach;AZ;Arizona;Mohave;34,5714;-114,3925
Huron;IN;Indiana;Lawrence;38,7223;-86,6706
Owensburg;IN;Indiana;Greene;38,9305;-86,7292
Grenada;CA;California;Siskiyou;41,6406;-122,526
Newcastle;UT;Utah;Iron;37,6628;-113,5644
Sproul;PA;Pennsylvania;Blair;40,2723;-78,4583
Linville;VA;Virginia;Rockingham;38,52;-78,8358
De Tour Village;MI;Michigan;Chippewa;45,9891;-83,9146
Cooper Landing;AK;Alaska;Kenai Peninsula;60,4945;-149,841
Rowena;TX;Texas;Runnels;31,6442;-100,0481
Lima;IL;Illinois;Adams;40,1767;-91,3783
La Minita;TX;Texas;Starr;26,5024;-99,0735
Edgefield;LA;Louisiana;Red River;32,0501;-93,336
Sickles Corner;PA;Pennsylvania;Blair;40,5533;-78,2795
Turkey;TX;Texas;Hall;34,3939;-100,8953
Paxico;KS;Kansas;Wabaunsee;39,0689;-96,1671
Schlater;MS;Mississippi;Leflore;33,6397;-90,3494
Little Creek;DE;Delaware;Kent;39,1659;-75,4481
Burlington;MI;Michigan;Calhoun;42,1047;-85,0776
Bonita;LA;Louisiana;Morehouse;32,9206;-91,6751
Belleville;NY;New York;Jefferson;43,7893;-76,1153
Abercrombie;ND;North Dakota;Richland;46,4469;-96,7294
Starr;SC;South Carolina;Anderson;34,3774;-82,6954
Goldfield;NV;Nevada;Esmeralda;37,7121;-117,2378
Bear Creek;CA;California;Merced;37,2966;-120,4177
Briarcliff;AR;Arkansas;Baxter;36,272;-92,2821
Twin Lakes;MN;Minnesota;Mahnomen;47,2261;-95,6555
Rehrersburg;PA;Pennsylvania;Berks;40,4575;-76,2463
West Point;IN;Indiana;Tippecanoe;40,3477;-87,0375
Granada;MN;Minnesota;Martin;43,693;-94,3496
Morristown;OH;Ohio;Belmont;40,0638;-81,0696
Alexander;IA;Iowa;Franklin;42,8044;-93,4786
Mullinville;KS;Kansas;Kiowa;37,5885;-99,4754
Walnut;KS;Kansas;Crawford;37,6018;-95,0743
Luxemburg;IA;Iowa;Dubuque;42,604;-91,0726
Vernon;AZ;Arizona;Apache;34,2508;-109,6926
Cal-Nev-Ari;NV;Nevada;Clark;35,2996;-114,8777
Oakland;KY;Kentucky;Warren;37,0467;-86,2506
Fenton;LA;Louisiana;Jefferson Davis;30,3643;-92,9169
Dos Palos Y;CA;California;Merced;37,0469;-120,6395
Lumber City;PA;Pennsylvania;Mifflin;40,6583;-77,6014
Rapid River;MI;Michigan;Delta;45,9264;-86,9743
Maxwell;NE;Nebraska;Lincoln;41,0772;-100,5262
Opdyke West;TX;Texas;Hockley;33,5927;-102,3006
Trinity Village;CA;California;Trinity;40,8789;-123,5132
Seminary;MS;Mississippi;Covington;31,5581;-89,4987
Climax;GA;Georgia;Decatur;30,8757;-84,4312
Dunmor;KY;Kentucky;Muhlenberg;37,0753;-86,9951
Alpine;OR;Oregon;Benton;44,3303;-123,3628
Wanette;OK;Oklahoma;Pottawatomie;34,9626;-97,0317
Coatsburg;IL;Illinois;Adams;40,0327;-91,1604
Detroit;AL;Alabama;Lamar;34,0274;-88,1678
Mulberry;SC;South Carolina;Sumter;33,9565;-80,3315
Pulaski;IL;Illinois;Pulaski;37,2163;-89,2078
Loma Linda;TX;Texas;San Patricio;28,007;-97,4994
Engelhard;NC;North Carolina;Hyde;35,5092;-76,0095
Bath;NC;North Carolina;Beaufort;35,4702;-76,8119
Cave-In-Rock;IL;Illinois;Hardin;37,4708;-88,1659
Pueblo Pintado;NM;New Mexico;McKinley;35,9614;-107,6224
Crystal Lake;IA;Iowa;Hancock;43,223;-93,7927
Parnell;IA;Iowa;Iowa;41,5837;-92,0046
Foster;OK;Oklahoma;Garvin;34,6046;-97,4907
Haviland;OH;Ohio;Paulding;41,0178;-84,5853
Holy Cross;AK;Alaska;Yukon-Koyukuk;62,1868;-159,8198
Norwood;GA;Georgia;Warren;33,4625;-82,7055
New Holland;IL;Illinois;Logan;40,1835;-89,5825
Beulah;MI;Michigan;Benzie;44,6292;-86,0963
Ellsworth;IL;Illinois;McLean;40,4496;-88,7162
Indian Beach;NC;North Carolina;Carteret;34,6882;-76,8879
Reader;WV;West Virginia;Wetzel;39,5689;-80,7316
Heilwood;PA;Pennsylvania;Indiana;40,6219;-78,9152
Kensal;ND;North Dakota;Stutsman;47,3;-98,7321
Fountain;MI;Michigan;Mason;44,0484;-86,181
Schoenchen;KS;Kansas;Ellis;38,713;-99,3325
Haines;OR;Oregon;Baker;44,9123;-117,9396
Long Point;IL;Illinois;Livingston;41,005;-88,8926
Hochatown;OK;Oklahoma;McCurtain;34,1482;-94,7465
Waterbury Center;VT;Vermont;Washington;44,378;-72,7208
Sanford;AL;Alabama;Covington;31,3007;-86,3976
Navarro;TX;Texas;Navarro;32,0008;-96,3825
Finlayson;MN;Minnesota;Pine;46,2053;-92,9273
Berwind;WV;West Virginia;McDowell;37,266;-81,6632
Garland;NE;Nebraska;Seward;40,9446;-96,9855
Golconda;NV;Nevada;Humboldt;40,9522;-117,4997
McNabb;IL;Illinois;Putnam;41,177;-89,2096
Villa Verde;TX;Texas;Hidalgo;26,1303;-97,9956
Losantville;IN;Indiana;Randolph;40,0237;-85,1836
Hager City;WI;Wisconsin;Pierce;44,6012;-92,5337
Otoe;NE;Nebraska;Otoe;40,7243;-96,1207
Montpelier;IA;Iowa;Muscatine;41,4614;-90,8114
McNeal;AZ;Arizona;Cochise;31,6079;-109,6699
Garden City;MN;Minnesota;Blue Earth;44,0485;-94,1712
Belvoir;NC;North Carolina;Pitt;35,7111;-77,47
Williamson;IA;Iowa;Lucas;41,0882;-93,2569
Lake Lafayette;MO;Missouri;Lafayette;38,9487;-93,9714
Mackville;KY;Kentucky;Washington;37,7355;-85,0701
Robertsdale;PA;Pennsylvania;Huntingdon;40,1842;-78,1153
Landisburg;PA;Pennsylvania;Perry;40,343;-77,3057
New Minden;IL;Illinois;Washington;38,438;-89,3705
Benedict;ND;North Dakota;McLean;47,8301;-101,0843
Lake Wilson;MN;Minnesota;Murray;43,9953;-95,9533
Starr School;MT;Montana;Glacier;48,5976;-113,1433
Beattie;KS;Kansas;Marshall;39,8624;-96,4178
Everton;MO;Missouri;Dade;37,3429;-93,7023
Montgomery Creek;CA;California;Shasta;40,8415;-121,9215
Dragoon;AZ;Arizona;Cochise;32,0272;-110,0369
La Crosse;FL;Florida;Alachua;29,8395;-82,3784
Lonsdale;AR;Arkansas;Garland;34,545;-92,8106
Bellmont;IL;Illinois;Wabash;38,383;-87,9106
Gary;SD;South Dakota;Deuel;44,7941;-96,4574
Dale;OK;Oklahoma;Pottawatomie;35,3842;-97,0434
Alford;IN;Indiana;Pike;38,4914;-87,2428
Johnstown;WY;Wyoming;Fremont;43,1118;-108,6955
Roberdel;NC;North Carolina;Richmond;34,9774;-79,7459
Winkelman;AZ;Arizona;Pinal;32,9853;-110,7651
Ravenna;TX;Texas;Fannin;33,6705;-96,2409
West Rushville;OH;Ohio;Fairfield;39,7641;-82,4486
Wolverine;MI;Michigan;Cheboygan;45,2732;-84,6052
New Site;MS;Mississippi;Prentiss;34,5553;-88,4153
Cannonville;UT;Utah;Garfield;37,5689;-112,0531
Optima;OK;Oklahoma;Texas;36,7613;-101,3491
Beardsley;MN;Minnesota;Big Stone;45,5577;-96,7139
Iuka;KS;Kansas;Pratt;37,729;-98,7327
Goodlow;TX;Texas;Navarro;32,1091;-96,2152
Weston;TX;Texas;Collin;33,33;-96,6676
Lowgap;NC;North Carolina;Surry;36,5231;-80,8671
Bardolph;IL;Illinois;McDonough;40,4959;-90,5631
Silver Peak;NV;Nevada;Esmeralda;37,7578;-117,6386
Iron City;TN;Tennessee;Lawrence;35,0227;-87,5855
Bagtown;MD;Maryland;Washington;39,583;-77,6139
McAllister;MT;Montana;Madison;45,4364;-111,7252
Peetz;CO;Colorado;Logan;40,9617;-103,1139
Rush Center;KS;Kansas;Rush;38,465;-99,311
Bath;IL;Illinois;Mason;40,1905;-90,1425
Gilman;MN;Minnesota;Benton;45,7353;-93,9486
Copper City;MI;Michigan;Houghton;47,2842;-88,3877
Parral;OH;Ohio;Tuscarawas;40,5609;-81,495
Osage;MN;Minnesota;Becker;46,9284;-95,2586
Maryhill Estates;KY;Kentucky;Jefferson;38,2663;-85,6532
Swan Lake;MT;Montana;Lake;47,9361;-113,7997
Rufus;OR;Oregon;Sherman;45,6919;-120,7434
Bolivia;NC;North Carolina;Brunswick;34,0699;-78,1472
Goehner;NE;Nebraska;Seward;40,8327;-97,2196
Gilboa;OH;Ohio;Putnam;41,0187;-83,9215
Plumville;PA;Pennsylvania;Indiana;40,7925;-79,1794
Newburg;WV;West Virginia;Preston;39,3889;-79,8536
Acosta;PA;Pennsylvania;Somerset;40,1104;-79,0689
Dickens;TX;Texas;Dickens;33,6213;-100,8368
Waukeenah;FL;Florida;Jefferson;30,402;-83,96
Bynum;TX;Texas;Hill;31,9691;-97,0031
Forest City;IL;Illinois;Mason;40,3723;-89,8325
Nehalem;OR;Oregon;Tillamook;45,7196;-123,8941
Singer;LA;Louisiana;Beauregard;30,6512;-93,4117
Santa Cruz;NM;New Mexico;Santa Fe;35,9939;-106,0359
Vernon;IN;Indiana;Jennings;38,9854;-85,6101
Tyner;IN;Indiana;Marshall;41,4098;-86,4025
Fort Laramie;WY;Wyoming;Goshen;42,2131;-104,5175
Sherrill;AR;Arkansas;Jefferson;34,385;-91,9518
Boones Mill;VA;Virginia;Franklin;37,1156;-79,9514
Oakwood Park;MO;Missouri;Clay;39,2047;-94,5738
Emerson;AR;Arkansas;Columbia;33,0973;-93,196
Watch Hill;RI;Rhode Island;Washington;41,3157;-71,8486
Stockport;IA;Iowa;Van Buren;40,8573;-91,8334
Germantown;KY;Kentucky;Bracken;38,6559;-83,9643
Bluff City;AR;Arkansas;Nevada;33,7224;-93,1316
Ollie;IA;Iowa;Keokuk;41,1992;-92,0924
Megargel;TX;Texas;Archer;33,4535;-98,9298
Avera;GA;Georgia;Jefferson;33,1934;-82,5287
Elm Hall;MI;Michigan;Gratiot;43,3624;-84,8335
Kempton;IN;Indiana;Tipton;40,2881;-86,2294
Geneseo;KS;Kansas;Rice;38,517;-98,1545
Montague;TX;Texas;Montague;33,6653;-97,7209
Koliganek;AK;Alaska;Dillingham;59,6971;-157,2259
Seaton;IL;Illinois;Mercer;41,1023;-90,7991
Dillon Beach;CA;California;Marin;38,2436;-122,9562
Jacob City;FL;Florida;Jackson;30,8925;-85,4108
Jamestown;PA;Pennsylvania;Cambria;40,4037;-78,6588
Nebo;KY;Kentucky;Hopkins;37,3832;-87,6416
Portage;UT;Utah;Box Elder;41,9756;-112,2405
Panama;NE;Nebraska;Lancaster;40,5998;-96,5111
Rutledge;AL;Alabama;Crenshaw;31,7241;-86,302
Midway;OH;Ohio;Madison;39,7332;-83,4766
